🕘️更新时间,#genre#
CCTV-14,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0$订阅源-1920x1080
CCTV-14,http://b.zgjok.com:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://www.douzhicloud.site:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://112.81.218.254:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://39.77.34.83:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://zjzcf.synology.me:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://3501776.xyz:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://tv.20191209.xyz:37377/migu/624878440.m3u8?migutoken=d84c14c00275d7fa951be2b0a959b0c1af15c62e7f86732fa2306e3a92f447f5b841e0cc26645dc89e70e970812e2c07c2fe24ae5c02b854544ed8c99d6c6d668a402d58cf351e77b5311afd$订阅源-1920x1080
CCTV-14,http://huashetou.fun:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://xiaoya.crccxw.top:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://36.105.100.208:35455/gaoma/cctv14.m3u8$订阅源-1920x1080
CCTV-14,http://154.12.37.228:50001/TVOD/1000000001000008170/ystenlive/index.m3u8$订阅源-1920x1080
CCTV-14,https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8$订阅源-1920x1080
CCTV-14,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv14$订阅源-1280x720
CCTV-14,http://60.29.124.66:6080/hls/25/index.m3u8$订阅源-720x576
CCTV-15,http://dsm.huarunguoji.top:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$白名单
CCTV-15,http://125.42.150.114:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
CCTV-15,http://106.46.114.147:8011/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
CCTV-15,http://175.16.149.197:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
CCTV-15,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226476$订阅源-1920x1080
CCTV-15,http://58.243.224.244:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
CCTV-15,http://219.135.180.210:18888/hls/15/index.m3u8$订阅源-1920x1080
CCTV-15,http://110.53.52.63:8888/newlive/live/hls/17/live.m3u8$订阅源-1920x1080
CCTV-15,http://227w9f5104.zicp.fun:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://nas.suntao.online:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://www.freetv.top/migu/673168223.m3u8?migutoken=81268e3d4f684bb5f7e3f9be9524d419c9c649ab0f8f8d3416c7e7535e0b219459b129f4be677a98cf66de546e2d7a78ebe50703d98eb67703adee341cd46d7d39c14bfc907da3a20534d07396$订阅源-1920x1080
CCTV-15,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4$订阅源-1920x1080
CCTV-15,http://b.zgjok.com:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://www.douzhicloud.site:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://112.81.218.254:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://39.77.34.83:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://zjzcf.synology.me:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://3501776.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源-1920x1080
CCTV-15,http://tv.20191209.xyz:37377/migu/673168223.m3u8?migutoken=91bfd27ec54e6b68df329e3a36e211ea78e34558edc20ae3d76e0cbf89e6012d4e33c760dd200a4a41b2587c50dee210ca66da4ff8be48c4a97a2c7ab22d824ea440cc9c06961aa846be65a0$订阅源-1920x1080
CCTV-15,http://huashetou.fun:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://xiaoya.crccxw.top:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://36.105.100.208:35455/gaoma/cctv15.m3u8$订阅源-1920x1080
CCTV-15,http://154.12.37.228:50001/TVOD/1000000005000265014/ystenlive/index.m3u8$订阅源-1920x1080
CCTV-15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$订阅源-1920x1080
CCTV-15,http://api2.52tb.xyz/info?id=17&token=20230218zdxlqr$订阅源-1920x1080
CCTV-15,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv15$订阅源-1280x720
CCTV-15,http://60.29.124.66:6080/hls/26/index.m3u8$订阅源-720x576
CCTV-15,http://116.117.106.157:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CCTV-15,http://124.228.160.39:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CCTV-15,http://58.210.168.86:10800/newlive/live/hls/14/live.m3u8$订阅源-720x576
CCTV-16,http://dsm.huarunguoji.top:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$白名单
CCTV-16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000$订阅源-1920x1080
CCTV-16,http://219.135.180.210:18888/hls/31/index.m3u8$订阅源-1920x1080
CCTV-16,http://39.170.52.236:808/hls/16/index.m3u8$订阅源-1920x1080
CCTV-16,http://58.17.48.228:808/hls/25/index.m3u8$订阅源-1920x1080
CCTV-16,http://119.123.178.255:8086/hls/17/index.m3u8$订阅源-1920x1080
CCTV-16,http://nas.suntao.online:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://b.zgjok.com:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://www.douzhicloud.site:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://112.81.218.254:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://39.77.34.83:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://zjzcf.synology.me:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://3501776.xyz:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://huashetou.fun:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://xiaoya.crccxw.top:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://36.105.100.208:35455/gaoma/cctv16.m3u8$订阅源-1920x1080
CCTV-16,http://154.12.37.228:50001/TVOD/1000000006000233002/ystenlive/index.m3u8$订阅源-1920x1080
CCTV-16,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8$订阅源-1920x1080
CCTV-16,http://api3.52tb.xyz/info?id=156&token=20221127jxwhhemby$订阅源-1920x1080
CCTV-16,http://api2.52tb.xyz/info?id=18&token=20230218zdxlqr$订阅源-1920x1080
CCTV-16,https://yunmei.tv/main/cctv-16.m3u8$订阅源-1280x720
CCTV-16,http://91.208.73.125:50001/TVOD/1000000006000233002/ystenlive/index.m3u8$订阅源
CCTV-16,http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-16,http://222.219.183.103:8089/hls/16/index.m3u8$订阅源
CCTV-16,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8$订阅源
CCTV-16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8$订阅源
CCTV-16,http://227w9f5104.zicp.fun:35455/gaoma/cctv16.m3u8$订阅源
CCTV-16,http://115.159.35.169:35455/gaoma/cctv16.m3u8$订阅源
CCTV-16,http://gmxw.7766.org:808/hls/169/index.m3u8$订阅源
CCTV-16,http://117.14.55.26:35455/gaoma/cctv16.m3u8$订阅源
CCTV-17,http://dsm.huarunguoji.top:35455/itv/1000000005000265015.m3u8?cdn=ystenlive$白名单
CCTV-17,http://175.16.149.197:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
CCTV-17,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225765$订阅源-1920x1080
CCTV-17,http://58.243.224.244:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
CCTV-17,http://219.135.180.210:18888/hls/24/index.m3u8$订阅源-1920x1080
CCTV-17,http://39.170.52.236:808/hls/17/index.m3u8$订阅源-1920x1080
CCTV-17,http://227w9f5104.zicp.fun:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://nas.suntao.online:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://www.freetv.top/migu/673168256.m3u8?migutoken=698e0ff1ba47e7b3e38326199e2ee0a1b7bd0b0dd192935d111a196fb0a283c3070537cce6951301b2cc3e6f7de31ffdb9b7c4095d6c008d8333e21e5070375ca86124640133c9fa4c6ffa847f$订阅源-1920x1080
CCTV-17,https://www.freetv.top/migu/673168256.m3u8?migutoken=c505aab29000098934f1ca9d5242dc3a2190c763d3b8cee6e169b420eed692acda4eda40e637ee80eda6dd8a7728facd6367052eb645c558fe35bc0b716d932a07debbc8759ebcde15c9c7f920$订阅源-1920x1080
CCTV-17,http://b.zgjok.com:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://www.douzhicloud.site:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://112.81.218.254:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://39.77.34.83:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://zjzcf.synology.me:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://3501776.xyz:35455/itv/1000000005000265015.m3u8?cdn=ystenlive$订阅源-1920x1080
CCTV-17,http://tv.20191209.xyz:37377/migu/673168256.m3u8?migutoken=eb3fbda758006d66837b5b6ef1b7ab6847a99f05f6b3303861d81e6e1335349499a40c8479d9a801327519db10547f9870398da6796159db51812e236c1b6c07d2c0f7e5bc32101c9cc222dc$订阅源-1920x1080
CCTV-17,http://huashetou.fun:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://xiaoya.crccxw.top:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://36.105.100.208:35455/gaoma/cctv17.m3u8$订阅源-1920x1080
CCTV-17,http://154.12.37.228:50001/TVOD/1000000006000268004/ystenlive/index.m3u8$订阅源-1920x1080
CCTV-17,https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8$订阅源-1920x1080
CCTV-17,http://api2.52tb.xyz/info?id=70&token=20230218zdxlqr$订阅源-1920x1080
CCTV-17,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv17$订阅源-1280x720
CCTV-17,http://14.212.185.146:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CCTV-17,http://58.210.168.86:10800/newlive/live/hls/16/live.m3u8$订阅源-720x576
CCTV-17,http://ttkx.cc:1658/公开源454/mg9.php?id=cctv17$订阅源-854x480
CCTV-17,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv17&videoTVChannel=cctv17&P2PChannelID=pd://cctv_p2p_cctv17&tai=cctv1&VideoName=cctv1&channelID=cctv17$订阅源-19x24
CCTV-17,http://91.208.73.125:50001/TVOD/1000000006000268004/ystenlive/index.m3u8$订阅源
CCTV-17,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8$订阅源

📡卫视频道,#genre#
山东少儿,http://139.129.231.228:50060/rtp/239.21.1.208:5002$组播源
山东少儿,http://221.2.148.205:8154/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东教育,http://dsm.huarunguoji.top:35455/itv/1000000002000004097.m3u8?cdn=ystenlive$白名单
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8$订阅源-1280x720
山东教育,https://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8$订阅源-800x600
山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8$订阅源-800x600
山东教育,http://76.5432123.xyz/杂项代理/学习强国.php?id=sdjy$订阅源-852x480
山东教育,http://120.238.94.10:9901/tsfile/live/1062_1.m3u8?key=txiptv$订阅源
山东教育,http://139.129.231.228:50060/rtp/239.21.1.169:5002$组播源
山东教育,http://live.xmcdn.com/live/802/64.m3u8$订阅源
山东教育,http://dassby.qqff.top:99/live/山东教育卫视/index.m3u8$订阅源
山东教育,http://121.19.134.222:808/tsfile/live/1033_1.m3u8$订阅源
山东农科,http://139.129.231.228:50060/rtp/239.21.1.183:5002$组播源
山东齐鲁,http://139.129.231.228:50060/rtp/239.21.1.134:5002$组播源
山东齐鲁,http://221.2.148.205:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东齐鲁,http://123.129.70.178:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东齐鲁,http://123.130.84.106:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东生活,http://api3.52tb.xyz/info?id=527&token=20221127jxwhhemby$订阅源-1920x1080
山东生活,http://ls.qingting.fm/live/60260.m3u8$订阅源
山东生活,http://139.129.231.228:50060/rtp/239.21.1.175:5002$组播源
山东生活,http://221.2.148.205:8154/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东生活,http://live.xmcdn.com/live/802/64.m3u8$订阅源
山东生活,http://123.129.70.178:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002$组播源
山东体育,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8$订阅源
山东体育,http://live.xmcdn.com/live/805/64.m3u8$订阅源
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8$订阅源
山东体育,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn$订阅源
山东综艺,http://139.129.231.228:50060/rtp/239.21.1.177:5002$组播源
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东综艺,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8$订阅源
山东卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$白名单
山东卫视,http://106.46.114.147:8011/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
山东卫视,http://123.159.128.244:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
山东卫视,http://1.180.2.93:9901/tsfile/live/0131_1.m3u8$订阅源-1920x1080
山东卫视,http://175.16.149.197:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
山东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226456$订阅源-1920x1080
山东卫视,http://58.243.224.244:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$订阅源-1920x1080
山东卫视,http://3501776.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$订阅源-1920x1080
山东卫视,http://36.105.100.208:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$订阅源-1920x1080
山东卫视,http://154.12.37.228:50001/TVOD/1000000001000016568/ystenlive/index.m3u8$订阅源-1920x1080
山东卫视,http://api2.52tb.xyz/info?id=30&token=20230218zdxlqr$订阅源-1920x1080
山东卫视,http://116.117.106.157:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
山东卫视,http://110.7.129.5:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
山东卫视,http://58.210.168.86:10800/newlive/live/hls/24/live.m3u8$订阅源-720x576
山东卫视,http://76.5432123.xyz/杂项代理/学习强国.php?id=sdws$订阅源-852x480
山东卫视,https://www.yangshipin.cn/tv/home?pid=600002513###WEB\\n$订阅源
山东卫视,http://91.208.73.125:50001/TVOD/1000000001000016568/ystenlive/index.m3u8$订阅源
山东卫视,http://182.91.124.224:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8$订阅源
山东卫视,http://112.234.21.153:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://222.219.183.103:8089/hls/34/index.m3u8$订阅源
山东卫视,http://123.138.22.30:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://218.29.168.146:352/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8$订阅源
山东卫视,http://221.226.51.220:50081/newlive/live/hls/34/live.m3u8$订阅源
山东卫视,http://121.33.239.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://61.138.128.226:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8$订阅源
广东卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$白名单
广东卫视,http://125.42.150.114:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
广东卫视,http://106.46.114.147:8011/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东卫视,http://175.16.149.197:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东卫视,http://php.jdshipin.com:8880/cqyx.php?id=GUANGDONGHD$订阅源-1920x1080
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$订阅源-1920x1080
广东卫视,http://58.243.224.244:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东卫视,http://120.198.95.220:9901/tsfile/live/1006_1.m3u8?key=txiptv$订阅源-1920x1080
广东卫视,http://115.149.139.141:10001/tsfile/live/1029_1.m3u8?blog.ntnas.top$订阅源-1920x1080
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$订阅源-1920x1080
广东卫视,https://www.freetv.top/migu/608831231.m3u8?migutoken=78af5371d66a723fc72d7a69c8a18ade502c19d2cf715aa502730a2b197148f3ac859ba4dfc8177df928c7b17e4f7e50e73fa17782751d96ca1224dc27c62d3025503e7b80de41b09560f78ee1$订阅源-1920x1080
广东卫视,http://b.zgjok.com:35455/itv/1000000001000014176.m3u8?cdn=ystenlive&Contentid=1000000001000014176$订阅源-1920x1080
广东卫视,http://3501776.xyz:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源-1920x1080
广东卫视,http://36.105.100.208:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源-1920x1080
广东卫视,http://154.12.37.228:50001/TVOD/1000000001000014176/ystenlive/index.m3u8$订阅源-1920x1080
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4$订阅源-1280x720
广东卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源-1280x720
广东卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=gdws$订阅源-1280x720
广东卫视,http://116.117.106.157:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
广东卫视,http://219.145.59.166:8888/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
广东卫视,http://58.210.168.86:10800/newlive/live/hls/25/live.m3u8$订阅源-720x576
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
广东卫视,http://ttkx.cc:1658/公开源454/mg9.php?id=gdws$订阅源-854x480
广东卫视,https://www.yangshipin.cn/tv/home?pid=600002485###WEB\\n$订阅源
广东卫视,http://91.208.73.125:50001/TVOD/1000000001000014176/ystenlive/index.m3u8$订阅源
广东卫视,http://1.198.30.202:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$订阅源
广东卫视,http://110.81.206.138:49231/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://120.198.101.106:9901/tsfile/live/1009_1.m3u8?key=txiptv$订阅源
广东卫视,http://182.91.124.224:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
浙江卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$白名单
浙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8$订阅源-1920x1080
浙江卫视,http://106.46.114.147:8011/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
浙江卫视,http://1.199.235.73:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
浙江卫视,http://175.16.149.197:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
浙江卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226339$订阅源-1920x1080
浙江卫视,http://58.243.224.244:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$订阅源-1920x1080
浙江卫视,http://115.149.139.141:10000/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8$订阅源-1920x1080
浙江卫视,http://110.53.52.63:8888/newlive/live/hls/23/live.m3u8$订阅源-1920x1080
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?#https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eo6BokfP3WkB3SIXSrgvRBA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNP3w4GkbU9L7iRQ8H2vgzhF%2CEND#http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=12da06&tk=822270345d4c#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=42541d&tk=822270345d4c#http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f#http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8#http://148.135.93.213:81/live.php?id=浙江卫视#http://113.56.95.69:53765/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
浙江卫视,http://b.zgjok.com:35455/itv/1000000005000265031.m3u8?cdn=ystenlive&Contentid=1000000005000265031$订阅源-1920x1080
浙江卫视,http://3501776.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive️更新时间$订阅源-1920x1080
浙江卫视,http://36.105.100.208:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源-1920x1080
浙江卫视,http://154.12.37.228:50001/TVOD/1000000001000014260/ystenlive/index.m3u8$订阅源-1920x1080
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#mitv://generationnexxxt.com:19806/7bf4b3a65eaf421ab6d71bd8dcc4547a$订阅源-1920x1080
浙江卫视,http://api2.52tb.xyz/info?id=22&token=20230120rdbtgv$订阅源-1920x1080
浙江卫视,http://150.158.112.123/php/dl.php?id=浙江卫视$订阅源-1280x720
浙江卫视,http://116.117.106.157:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
浙江卫视,http://110.7.129.5:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
浙江卫视,http://58.210.168.86:10800/newlive/live/hls/20/live.m3u8$订阅源-720x576
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
浙江卫视,http://76.5432123.xyz/杂项代理/学习强国.php?id=zjws$订阅源-852x480
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$订阅源-640x360
浙江卫视,https://www.yangshipin.cn/tv/home?pid=600002520###WEB\\n$订阅源
浙江卫视,http://91.208.73.125:50001/TVOD/1000000001000014260/ystenlive/index.m3u8$订阅源
浙江卫视,http://175.31.21.146:4480/hls/28/index.m3u8$订阅源
浙江卫视,http://182.91.124.224:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
浙江卫视,http://218.13.14.6:60050/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$白名单
湖南卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8$订阅源-1920x1080
湖南卫视,http://125.42.150.114:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
湖南卫视,http://106.46.114.147:8011/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
湖南卫视,http://123.159.128.244:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
湖南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226307$订阅源-1920x1080
